Player,Title,Price,Currency,Availability,Size,Dispatch Time,Product Type,Signed By,Presentation,SKU,Product URL,Price (GBP),Signed By Player Only,In Stock
Dele Alli,Dele Alli Official 2018 FIFA World Cup™ Back Signed and Framed England 2018-19 Style T-Shirt,850.0,GBP,In Stock,885mm (H) x 780mm (W) x 30mm (D),1-5 working days,Signed shirts,Dele Alli,Framed,ICDAES7FWC2018F,https://www.icons.com/dele-alli-official-fifa-world-cup-back-signed-and-framed-england-2018-19-style-t-shirt-56038.html,850.0,True,True
Dele Alli,Dele Alli Signed Tottenham Hotspur 2018-19 Third Shirt Print In Black Wooden Frame: Limited Edition 'Dele 20',90.0,GBP,In Stock,16 x 12 inches,1-5 working days,Signed photos,Dele Alli,Framed,ICDASP20BWF,https://www.icons.com/dele-alli-signed-tottenham-hotspur-2018-19-third-shirt-print-in-black-wooden-frame-limited-edition-dele-20.html,90.0,True,True
Dele Alli,Dele Alli Official Tottenham Hotspur Signed and Framed T-Shirt,399.99,GBP,Out of Stock,1015mm (W) x 750mm (H) x 25mm (D),1-5 working days,Signed shirts,Dele Alli,Framed,I1281THFCF,https://www.icons.com/dele-alli-back-signed-tottenham-hotspur-t-shirt-49168.html,399.99,True,False
Dele Alli,Dele Alli Official UEFA Champions League Back Signed Tottenham Hotspur T-Shirt In Deluxe Packaging,300.0,GBP,Out of Stock,375mm (H) x 315mm (W) x 40mm (D),2 working days,Signed shirts,Dele Alli,Deluxe Packaged,I1281UCLD,https://www.icons.com/dele-alli-back-signed-tottenham-hotspur-t-shirt-ucl-boxed-49169.html,300.0,True,False
Dele Alli,Dele Alli Official UEFA Champions League Back Signed and Framed Tottenham Hotspur T-Shirt,429.99,GBP,Out of Stock,875mm (H) x 785mm (W) x 38mm (D),1-5 working days,Signed shirts,Dele Alli,Framed,I1281UCLF,https://www.icons.com/dele-alli-official-uefa-champions-league-back-signed-and-framed-tottenham-hotspur-t-shirt-40912.html,429.99,True,False
Dele Alli,WAREHOUSE SECONDS Dele Alli Signed Back Tottenham Hotspur Lab T-Shirt Grade A,79.0,GBP,Out of Stock,,2 working days,Signed shirts,Dele Alli,Unframed,Z2921,https://www.icons.com/warehouse-seconds-dele-alli-signed-back-tottenham-hotspur-lab-t-shirt-grade-a-34728.html,79.0,True,False
Dele Alli,Dele Alli Official UEFA Europa League Signed Back Totenham Hotspur Lab T-Shirt,179.99,GBP,Out of Stock,,2 working days,Signed shirts,Dele Alli,Unframed,I2829UEL,https://www.icons.com/official-europa-league-dele-alli-signed-back-totenham-hotspur-lab-t-shirt-13595.html,179.99,True,False
Dele Alli,Dele Alli Signed England Photo In Premium Photo Frame: 2018 FIFA World Cup Quarter-Final Goal vs Sweden,199.99,GBP,Out of Stock,,1-5 working days,Signed photos,Dele Alli,Framed,ICDAEP7PPF,https://www.icons.com/dele-alli-signed-england-photo-2018-fifa-world-cup-quarter-final-goal-vs-sweden-1.html,199.99,True,False
Dele Alli,Dele Alli Signed Landscape England Photo In Premium Photo Frame: Goal vs Malta,249.99,GBP,Out of Stock,16 x 12 inches,1-5 working days,Signed photos,Dele Alli,Framed,ICDAEP4PPF,https://www.icons.com/dele-alli-signed-landscape-england-photo-goal-vs-malta-1.html,249.99,True,False
Dele Alli,Dele Alli Official Tottenham Hotspur Back Signed and Framed Lab T-Shirt,399.99,GBP,Out of Stock,1015mm (W) x 750mm (H) x 25mm (D),1-5 working days,Signed shirts,Dele Alli,Framed,I2829THFCF,https://www.icons.com/dele-alli-back-signed-tottenham-hotspur-lab-t-shirt-49169.html,399.99,True,False
Dele Alli,Dele Alli Back Signed England 2016-17 Home Shirt,99.99,GBP,Out of Stock,,2 working days,Signed shirts,Dele Alli,Unframed,I2681,https://www.icons.com/dele-alli-back-signed-england-2016-17-home-shirt-32741.html,99.99,True,False
Dele Alli,Dele Alli Back Signed Tottenham Hotspur 2019-20 Home Shirt,199.99,GBP,Out of Stock,,2 working days,Signed shirts,Dele Alli,Unframed,A10464,https://www.icons.com/dele-alli-back-signed-tottenham-hotspur-2019-20-home-shirt-52801.html,199.99,True,False
Dele Alli,Dele Alli Back Signed Tottenham Hotspur 2016-17 Home Shirt Home Shirt In Hero Frame: Option 1,279.99,GBP,Out of Stock,1015mm (W) x 750mm (H) x 25mm (D),1-5 working days,Signed shirts,Dele Alli,Framed,ICDASS12HF1,https://www.icons.com/dele-alli-back-signed-tottenham-hotspur-2016-17-home-shirt-home-shirt-in-hero-frame-option-1.html,279.99,True,False
Dele Alli,Dele Alli Back Signed England 2016 Home Shirt: Number 10 Edition Home Shirt In Hero Frame: Option 1,279.99,GBP,Out of Stock,1015mm (W) x 750mm (H) x 25mm (D),1-5 working days,Signed shirts,Dele Alli,Framed,ICDAES4HF1,https://www.icons.com/dele-alli-back-signed-england-2016-home-shirt-number-10-edition-home-shirt-in-hero-frame-option-1.html,279.99,True,False
Dele Alli,Dele Alli Back Signed England 2016 Home Shirt: Number 10 Edition In Classic Frame,239.99,GBP,Out of Stock,885mm (H) x 780mm (W) x 30mm (D),1-5 working days,Signed shirts,Dele Alli,Framed,ICDAES4CF,https://www.icons.com/dele-alli-back-signed-england-2016-home-shirt-number-10-edition-in-classic-frame.html,239.99,True,False
Dele Alli,Dele Alli Front Signed England 2016 Home Shirt Home Shirt In Hero Frame: Option 1,399.99,GBP,Out of Stock,1015mm (W) x 750mm (H) x 25mm (D),1-5 working days,Signed shirts,Dele Alli,Framed,ICDAES2HF1,https://www.icons.com/dele-alli-front-signed-england-2016-home-shirt-home-shirt-in-hero-frame-option-1.html,399.99,True,False
Dele Alli,Dele Alli Front Signed England 2014-15 Home Shirt Home Shirt In Hero Frame: Option 1,97.49,GBP,Out of Stock,1015mm (W) x 750mm (H) x 25mm (D),1-5 working days,Signed shirts,Dele Alli,Framed,ICDAES1HF1,https://www.icons.com/dele-alli-front-signed-england-2014-15-home-shirt-home-shirt-in-hero-frame-option-1.html,97.49,True,False
Dele Alli,Dele Alli Front Signed Tottenham Hotspur 2018-19 Home Shirt Home Shirt In Hero Frame: Option 1,279.99,GBP,Out of Stock,1015mm (W) x 750mm (H) x 25mm (D),1-5 working days,Signed shirts,Dele Alli,Framed,ICDASS9HF1,https://www.icons.com/dele-alli-front-signed-tottenham-hotspur-2018-19-home-shirt-home-shirt-in-hero-frame-option-1.html,279.99,True,False
Dele Alli,Dele Alli Front Signed Tottenham Hotspur 2016-17 Home Shirt Home Shirt In Hero Frame: Option 1,244.99,GBP,Out of Stock,1015mm (W) x 750mm (H) x 25mm (D),1-5 working days,Signed shirts,Dele Alli,Framed,ICDASS11HF1,https://www.icons.com/dele-alli-front-signed-tottenham-hotspur-2016-17-home-shirt-home-shirt-in-hero-frame-option-1.html,244.99,True,False
Dele Alli,Dele Alli Back Signed England 2018-19 Home Shirt With Fan Style Numbers Home Shirt In Hero Frame: Option 1,299.99,GBP,Out of Stock,1015mm (W) x 750mm (H) x 25mm (D),1-5 working days,Signed shirts,Dele Alli,Framed,ICDAES6HF1,https://www.icons.com/dele-alli-back-signed-england-2018-19-home-shirt-with-fan-style-numbers-home-shirt-in-hero-frame-option-1.html,299.99,True,False
Dele Alli,Dele Alli Front Signed England 2018-19 Home Shirt Home Shirt In Hero Frame: Option 1,279.99,GBP,Out of Stock,1015mm (W) x 750mm (H) x 25mm (D),1-5 working days,Signed shirts,Dele Alli,Framed,ICDAES8HF1,https://www.icons.com/dele-alli-front-signed-england-2018-19-home-shirt-home-shirt-in-hero-frame-option-1.html,279.99,True,False
Dele Alli,Dele Alli & Trent Alexander-Arnold Signed England Shirts In Classic Dual Frame,559.99,GBP,Out of Stock,1200mm (W) x 900mm (H) x 30mm (D),1-5 working days,Signed shirts,"Dele Alli, Trent Alexander-Arnold",Framed,ICDAES6ICTAAES1DS,https://www.icons.com/dele-alli-trent-alexander-arnold-signed-england-shirts-in-classic-dual-frame.html,559.99,False,False
Dele Alli,Official UEFA EURO 2020 3D Mini Replica Trophy On Pedestal,74.99,GBP,Out of Stock,,2 working days,Replica trophies,Unsigned,Unframed,ICRT8EUR,https://www.icons.com/official-uefa-euro-2020-3d-mini-replica-trophy-on-pedestal.html,74.99,False,False
Dele Alli,Official UEFA EURO 2020 3D Mini Replica Trophy,124.99,GBP,Out of Stock,,2 working days,Replica trophies,Unsigned,Unframed,ICRT7EUR,https://www.icons.com/official-uefa-euro-2020-3d-mini-replica-trophy.html,124.99,False,False
Dele Alli,Dele Alli Signed Gold Adidas X Boot In Bubble Frame: Option 1,324.99,GBP,Out of Stock,610mm (W) x 520mm (H) x 127mm (D),1-5 working days,Signed boots,Dele Alli,Framed,ICDASB9BUF1,https://www.icons.com/dele-alli-signed-gold-adidas-x-boot-in-bubble-frame-option-1.html,324.99,True,False
Dele Alli,Dele Alli Front Signed Tottenham Hotspur 2016-17 Home Shirt In Classic Frame,209.99,GBP,Out of Stock,885mm (H) x 780mm (W) x 30mm (D),1-5 working days,Signed shirts,Dele Alli,Framed,ICDASS11CF,https://www.icons.com/dele-alli-front-signed-tottenham-hotspur-2016-17-home-shirt-in-classic-frame.html,209.99,True,False
Dele Alli,Dele Alli Front Signed England 2016 Home Shirt In Classic Frame,374.99,GBP,Out of Stock,885mm (H) x 780mm (W) x 30mm (D),1-5 working days,Signed shirts,Dele Alli,Framed,ICDAES2CF,https://www.icons.com/dele-alli-front-signed-england-2016-home-shirt-in-classic-frame.html,374.99,True,False
Dele Alli,Dele Alli Front Signed England 2014-15 Home Shirt In Classic Frame,82.49,GBP,Out of Stock,885mm (H) x 780mm (W) x 30mm (D),1-5 working days,Signed shirts,Dele Alli,Framed,ICDAES1CF,https://www.icons.com/dele-alli-front-signed-england-2014-15-home-shirt-in-classic-frame.html,82.49,True,False
Dele Alli,Dele Alli Back Signed Tottenham Hotspur 2016-17 Home Shirt In Classic Frame,239.99,GBP,Out of Stock,885mm (H) x 780mm (W) x 30mm (D),1-5 working days,Signed shirts,Dele Alli,Framed,ICDASS12CF,https://www.icons.com/dele-alli-back-signed-tottenham-hotspur-2016-17-home-shirt-in-classic-frame-35918.html,239.99,True,False
Dele Alli,Dele Alli Back Signed Tottenham Hotspur 2018-19 Home Shirt In Classic Frame: Premier League Edition,239.99,GBP,Out of Stock,885mm (H) x 780mm (W) x 30mm (D),1-5 working days,Signed shirts,Dele Alli,Framed,ICDASS13CF,https://www.icons.com/dele-alli-back-signed-tottenham-hotspur-2018-19-home-shirt-in-classic-frame-premier-league-edition.html,239.99,True,False
Dele Alli,Dele Alli Front Signed England 2018-19 Home Shirt In Classic Frame,239.99,GBP,Out of Stock,885mm (H) x 780mm (W) x 30mm (D),1-5 working days,Signed shirts,Dele Alli,Framed,ICDAES8CF,https://www.icons.com/dele-alli-front-signed-england-2018-19-home-shirt-in-classic-frame.html,239.99,True,False
Dele Alli,Dele Alli Back Signed England 2018-19 Home Shirt With Fan Style Numbers In Classic Frame,259.99,GBP,Out of Stock,885mm (H) x 780mm (W) x 30mm (D),1-5 working days,Signed shirts,Dele Alli,Framed,ICDAES6CF,https://www.icons.com/dele-alli-back-signed-england-2018-19-home-shirt-with-fan-style-numbers-in-classic-frame.html,259.99,True,False
Dele Alli,Dele Alli Front Signed England 2018-19 Home Shirt,159.99,GBP,Out of Stock,,2 working days,Signed shirts,Dele Alli,Unframed,ICDAES8,https://www.icons.com/dele-alli-front-signed-england-2018-19-home-shirt.html,159.99,True,False
Dele Alli,Dele Alli Back Signed England 2018-19 Home Shirt With Fan Style Numbers,179.99,GBP,Out of Stock,,2 working days,Signed shirts,Dele Alli,Unframed,ICDAES6,https://www.icons.com/dele-alli-back-signed-tottenham-hotspur-2016-17-home-shirt-65190.html,179.99,True,False
Dele Alli,Dele Alli Front Signed Tottenham Hotspur 2016-17 Home Shirt,139.99,GBP,Out of Stock,,2 working days,Signed shirts,Dele Alli,Unframed,ICDASS11,https://www.icons.com/dele-alli-back-signed-tottenham-hotspur-2016-17-home-shirt-80314.html,139.99,True,False
Dele Alli,Dele Alli Back Signed Tottenham Hotspur 2016-17 Home Shirt,159.99,GBP,Out of Stock,,2 working days,Signed shirts,Dele Alli,Unframed,ICDASS12,https://www.icons.com/dele-alli-back-signed-tottenham-hotspur-2016-17-home-shirt-12793.html,159.99,True,False
Dele Alli,Dele Alli Back Signed Tottenham Hotspur 2018-19 Home Shirt: Premier League Edition,199.99,GBP,Out of Stock,,2 working days,Signed shirts,Dele Alli,Unframed,ICDASS13,https://www.icons.com/dele-alli-back-signed-tottenham-hotspur-2018-19-home-shirt-premier-league-edition.html,199.99,True,False
Dele Alli,Dele Alli Signed Tottenham Hotspur Photo In Black Wooden Frame: North London Derby Goal vs Arsenal,149.99,GBP,Out of Stock,16 x 12 inches,1-5 working days,Signed photos,Dele Alli,Framed,ICDASP22BWF,https://www.icons.com/dele-alli-signed-tottenham-hotspur-photo-in-black-wooden-frame-north-london-derby-goal-vs-arsenal.html,149.99,True,False
Dele Alli,Dele Alli Signed Tottenham Hotspur Photo: North London Derby Goal vs Arsenal,99.99,GBP,Out of Stock,16 x 12 inches,2 working days,Signed photos,Dele Alli,Unframed,ICDASP22,https://www.icons.com/dele-alli-signed-tottenham-hotspur-photo-north-london-derby-goal-vs-arsenal.html,99.99,True,False
Dele Alli,Dele Alli Signed England Photo In Black Wooden Frame: 2018 FIFA World Cup Quarter-Final Goal vs Sweden,104.99,GBP,Out of Stock,16 x 12 inches,1-5 working days,Signed photos,Dele Alli,Framed,ICDAEP7BWF,https://www.icons.com/dele-alli-signed-england-photo-in-black-wooden-frame-2018-fifa-world-cup-quarter-final-goal-vs-sweden.html,104.99,True,False
Dele Alli,Dele Alli Signed Tottenham Hotspur 2018-19 Home Shirt In Classic Frame: Inaugural Match Edition,299.99,GBP,Out of Stock,885mm (H) x 780mm (W) x 30mm (D),1-5 working days,Signed shirts,Dele Alli,Framed,ICDASS8CF,https://www.icons.com/dele-alli-signed-tottenham-hotspur-2018-19-home-shirt-in-classic-frame-tottenham-stadium-inaugural-match-edition.html,299.99,True,False
Dele Alli,Dele Alli Back Signed Tottenham Hotspur 2018-19 Home Shirt In Classic Frame: UEFA Champions League Edition,239.99,GBP,Out of Stock,885mm (H) x 780mm (W) x 30mm (D),1-5 working days,Signed shirts,Dele Alli,Framed,ICDASS10CF,https://www.icons.com/dele-alli-back-signed-tottenham-hotspur-2018-19-home-shirt-in-classic-frame-uefa-champions-league-edition.html,239.99,True,False
Dele Alli,Dele Alli Back Signed Tottenham Hotspur 2018-19 Home Shirt: UEFA Champions League Edition,159.99,GBP,Out of Stock,,2 working days,Signed shirts,Dele Alli,Unframed,ICDASS10,https://www.icons.com/dele-alli-back-signed-tottenham-hotspur-2018-19-home-shirt-uefa-champions-league-edition.html,159.99,True,False
Dele Alli,Dele Alli Front Signed Tottenham Hotspur 2018-19 Home Shirt In Classic Frame,239.99,GBP,Out of Stock,885mm (H) x 780mm (W) x 30mm (D),1-5 working days,Signed shirts,Dele Alli,Framed,ICDASS9CF,https://www.icons.com/dele-alli-front-signed-tottenham-hotspur-2018-19-home-shirt-in-classic-frame.html,239.99,True,False
Dele Alli,Dele Alli Signed Tottenham Hotspur 2018-19 Home Shirt Print In Black Wooden Frame: Limited Edition 'Dele 20',44.99,GBP,Out of Stock,16 x 12 inches,1-5 working days,Signed photos,Dele Alli,Framed,ICDASP19BWF,https://www.icons.com/dele-alli-signed-tottenham-hotspur-2018-19-home-shirt-print-in-black-wooden-frame-limited-edition-dele-20.html,44.99,True,False
Dele Alli,Dele Alli Signed 2019 UEFA Champions League Finale Football,139.99,GBP,Out of Stock,,2 working days,Signed balls,Dele Alli,Unframed,ICDASB11,https://www.icons.com/dele-alli-signed-2019-uefa-champions-league-finale-football.html,139.99,True,False
Dele Alli,Dele Alli Signed Gold Adidas X Boot In Acrylic Case,179.99,GBP,Out of Stock,340mm (W) x 230mm (D) x 190mm (H),2 working days,Signed boots,Dele Alli,Acrylic Cased,ICDASB9AD,https://www.icons.com/dele-alli-signed-gold-adidas-x-boot-in-acrylic-case.html,179.99,True,False
Dele Alli,Dele Alli Signed Gold Adidas X Boot,139.99,GBP,Out of Stock,,2 working days,Signed boots,Dele Alli,Unframed,ICDASB9,https://www.icons.com/dele-alli-signed-gold-adidas-x-boot.html,139.99,True,False
Dele Alli,Dele Alli Front Signed Tottenham Hotspur 2018-19 Home Shirt,159.99,GBP,Out of Stock,,2 working days,Signed shirts,Dele Alli,Unframed,ICDASS9,https://www.icons.com/dele-alli-front-signed-tottenham-hotspur-2018-19-home-shirt.html,159.99,True,False
Dele Alli,Dele Alli Front Signed Tottenham Hotspur 2018-19 Home Shirt: Tottenham Stadium Inaugural Match Edition,199.99,GBP,Out of Stock,,2 working days,Signed shirts,Dele Alli,Unframed,ICDASS8,https://www.icons.com/dele-alli-front-signed-tottenham-hotspur-2018-19-home-shirt-tottenham-stadium-inaugural-match-edition.html,199.99,True,False
Dele Alli,Dele Alli Front Signed Tottenham Hotspur 2018-19 Home Shirt: 2019 UEFA Champions League Final Edition,199.99,GBP,Out of Stock,,2 working days,Signed shirts,Dele Alli,Unframed,ICDASS7,https://www.icons.com/dele-alli-front-signed-tottenham-hotspur-2018-19-home-shirt-2019-uefa-champions-league-final-edition.html,199.99,True,False
Dele Alli,Dele Alli Signed Tottenham Hotspur Photo: UEFA Champions League Semi-Final Victory vs Ajax,99.99,GBP,Out of Stock,16 x 12 inches,2 working days,Signed photos,Dele Alli,Unframed,ICDASP21,https://www.icons.com/dele-alli-signed-tottenham-hotspur-photo-uefa-champions-league-semi-final-victory-vs-ajax.html,99.99,True,False
Dele Alli,Dele Alli Back Signed MK Dons Home Shirt In Hero Frame: Option 1,324.99,GBP,Out of Stock,1015mm (W) x 750mm (H) x 25mm (D),1-5 working days,Signed shirts,Dele Alli,Framed,ICDAMKDS1HF1,https://www.icons.com/dele-alli-back-signed-mk-dons-home-shirt-in-hero-frame-option-1.html,324.99,True,False
Dele Alli,Dele Alli Back Signed Tottenham Hotspur 2018-19 Home Shirt With Fan Style Numbers In Hero Frame: Option 1,349.99,GBP,Out of Stock,1015mm (W) x 750mm (H) x 25mm (D),1-5 working days,Signed shirts,Dele Alli,Framed,ICDASS6HF1,https://www.icons.com/dele-alli-back-signed-tottenham-hotspur-2018-19-home-shirt-with-fan-style-numbers-in-hero-frame-option-1.html,349.99,True,False
Dele Alli,Dele Alli Back Signed England 2016 Home Shirt In Hero Frame: Option 1,349.99,GBP,Out of Stock,1015mm (W) x 750mm (H) x 25mm (D),1-5 working days,Signed shirts,Dele Alli,Framed,ICDAES3HF1,https://www.icons.com/dele-alli-back-signed-england-2016-home-shirt-in-hero-frame-option-1.html,349.99,True,False
Dele Alli,Dele Alli Back Signed England 2016 Home Shirt In Classic Frame,299.99,GBP,Out of Stock,885mm (H) x 780mm (W) x 30mm (D),1-5 working days,Signed shirts,Dele Alli,Framed,ICDAES3CF,https://www.icons.com/dele-alli-back-signed-england-2016-home-shirt-in-classic-frame.html,299.99,True,False
Dele Alli,Dele Alli Back Signed Tottenham Hotspur 2018-19 Home Shirt With Fan Style Numbers In Classic Frame,299.99,GBP,Out of Stock,885mm (H) x 780mm (W) x 30mm (D),1-5 working days,Signed shirts,Dele Alli,Framed,ICDASS6CF,https://www.icons.com/dele-alli-back-signed-tottenham-hotspur-2018-19-home-shirt-with-fan-style-numbers-in-classic-frame.html,299.99,True,False
Dele Alli,Dele Alli Back Signed Tottenham Hotspur 2018-19 Home Shirt With Fan Style Numbers,199.99,GBP,Out of Stock,,2 working days,Signed shirts,Dele Alli,Unframed,ICDASS6,https://www.icons.com/dele-alli-back-signed-tottenham-hotspur-2018-19-home-shirt-with-fan-style-numbers.html,199.99,True,False
Dele Alli,Dele Alli Back Signed Tottenham Hotspur 2017-18 Home Shirt In Hero Frame: Option 1,227.49,GBP,Out of Stock,1015mm (W) x 750mm (H) x 25mm (D),1-5 working days,Signed shirts,Dele Alli,Framed,ICDASS5HF1,https://www.icons.com/dele-alli-back-signed-tottenham-hotspur-2017-18-home-shirt-in-hero-frame-option-1.html,227.49,True,False
